ca.rmen.android.networkmonitor - Installs by user by Android Version for 2013-05-26 - 2019-02-24
,,Metric,Installs by user,Notes
,,Dimension,All Android versions
Period,Date
2013-05-26 - 2019-02-24,2016-04-24,,63
2013-05-26 - 2019-02-24,2016-04-25,,61
2013-05-26 - 2019-02-24,2016-04-26,,63
2013-05-26 - 2019-02-24,2016-04-27,,63
2013-05-26 - 2019-02-24,2016-04-28,,45
2013-05-26 - 2019-02-24,2016-04-29,,54
2013-05-26 - 2019-02-24,2016-04-30,,52
2013-05-26 - 2019-02-24,2016-05-01,,58
2013-05-26 - 2019-02-24,2016-05-02,,51
2013-05-26 - 2019-02-24,2016-05-03,,37
2013-05-26 - 2019-02-24,2016-05-04,,52
2013-05-26 - 2019-02-24,2016-05-05,,66
2013-05-26 - 2019-02-24,2016-05-06,,37
2013-05-26 - 2019-02-24,2016-05-07,,46
2013-05-26 - 2019-02-24,2016-05-08,,31
2013-05-26 - 2019-02-24,2016-05-09,,37
2013-05-26 - 2019-02-24,2016-05-10,,49
2013-05-26 - 2019-02-24,2016-05-11,,52
2013-05-26 - 2019-02-24,2016-05-12,,49
2013-05-26 - 2019-02-24,2016-05-13,,39
2013-05-26 - 2019-02-24,2016-05-14,,44
2013-05-26 - 2019-02-24,2016-05-15,,32
2013-05-26 - 2019-02-24,2016-05-16,,46
2013-05-26 - 2019-02-24,2016-05-17,,42
2013-05-26 - 2019-02-24,2016-05-18,,59
2013-05-26 - 2019-02-24,2016-05-19,,38
2013-05-26 - 2019-02-24,2016-05-20,,47
2013-05-26 - 2019-02-24,2016-05-21,,59
2013-05-26 - 2019-02-24,2016-05-22,,38
2013-05-26 - 2019-02-24,2016-05-23,,39
2013-05-26 - 2019-02-24,2016-05-24,,52
2013-05-26 - 2019-02-24,2016-05-25,,32
2013-05-26 - 2019-02-24,2016-05-26,,36
2013-05-26 - 2019-02-24,2016-05-27,,33
2013-05-26 - 2019-02-24,2016-05-28,,37
2013-05-26 - 2019-02-24,2016-05-29,,33
2013-05-26 - 2019-02-24,2016-05-30,,32
2013-05-26 - 2019-02-24,2016-05-31,,33
2013-05-26 - 2019-02-24,2016-06-01,,42
2013-05-26 - 2019-02-24,2016-06-02,,39
2013-05-26 - 2019-02-24,2016-06-03,,42
2013-05-26 - 2019-02-24,2016-06-04,,38
2013-05-26 - 2019-02-24,2016-06-05,,33
2013-05-26 - 2019-02-24,2016-06-06,,35
2013-05-26 - 2019-02-24,2016-06-07,,42
2013-05-26 - 2019-02-24,2016-06-08,,54
2013-05-26 - 2019-02-24,2016-06-09,,55
2013-05-26 - 2019-02-24,2016-06-10,,42
2013-05-26 - 2019-02-24,2016-06-11,,30
2013-05-26 - 2019-02-24,2016-06-12,,43
2013-05-26 - 2019-02-24,2016-06-13,,39
2013-05-26 - 2019-02-24,2016-06-14,,44
2013-05-26 - 2019-02-24,2016-06-15,,27
2013-05-26 - 2019-02-24,2016-06-16,,37
2013-05-26 - 2019-02-24,2016-06-17,,28
2013-05-26 - 2019-02-24,2016-06-18,,41
2013-05-26 - 2019-02-24,2016-06-19,,61
2013-05-26 - 2019-02-24,2016-06-20,,61
2013-05-26 - 2019-02-24,2016-06-21,,42
2013-05-26 - 2019-02-24,2016-06-22,,58
2013-05-26 - 2019-02-24,2016-06-23,,50
2013-05-26 - 2019-02-24,2016-06-24,,54
2013-05-26 - 2019-02-24,2016-06-25,,53
2013-05-26 - 2019-02-24,2016-06-26,,45
2013-05-26 - 2019-02-24,2016-06-27,,45
2013-05-26 - 2019-02-24,2016-06-28,,42
2013-05-26 - 2019-02-24,2016-06-29,,32
2013-05-26 - 2019-02-24,2016-06-30,,31
2013-05-26 - 2019-02-24,2016-07-01,,43
2013-05-26 - 2019-02-24,2016-07-02,,56
2013-05-26 - 2019-02-24,2016-07-03,,42
2013-05-26 - 2019-02-24,2016-07-04,,47
2013-05-26 - 2019-02-24,2016-07-05,,52
2013-05-26 - 2019-02-24,2016-07-06,,43
2013-05-26 - 2019-02-24,2016-07-07,,50
2013-05-26 - 2019-02-24,2016-07-08,,40
2013-05-26 - 2019-02-24,2016-07-09,,43
2013-05-26 - 2019-02-24,2016-07-10,,47
2013-05-26 - 2019-02-24,2016-07-11,,43
2013-05-26 - 2019-02-24,2016-07-12,,32
2013-05-26 - 2019-02-24,2016-07-13,,40
2013-05-26 - 2019-02-24,2016-07-14,,36
2013-05-26 - 2019-02-24,2016-07-15,,52
2013-05-26 - 2019-02-24,2016-07-16,,33
2013-05-26 - 2019-02-24,2016-07-17,,43
2013-05-26 - 2019-02-24,2016-07-18,,51
2013-05-26 - 2019-02-24,2016-07-19,,30
2013-05-26 - 2019-02-24,2016-07-20,,37
2013-05-26 - 2019-02-24,2016-07-21,,38
2013-05-26 - 2019-02-24,2016-07-22,,47
2013-05-26 - 2019-02-24,2016-07-23,,49
2013-05-26 - 2019-02-24,2016-07-24,,43
2013-05-26 - 2019-02-24,2016-07-25,,42
2013-05-26 - 2019-02-24,2016-07-26,,55
2013-05-26 - 2019-02-24,2016-07-27,,55
2013-05-26 - 2019-02-24,2016-07-28,,56
2013-05-26 - 2019-02-24,2016-07-29,,53
2013-05-26 - 2019-02-24,2016-07-30,,57
2013-05-26 - 2019-02-24,2016-07-31,,76
2013-05-26 - 2019-02-24,2016-08-01,,76
2013-05-26 - 2019-02-24,2016-08-02,,57
2013-05-26 - 2019-02-24,2016-08-03,,56
2013-05-26 - 2019-02-24,2016-08-04,,42
2013-05-26 - 2019-02-24,2016-08-05,,44
2013-05-26 - 2019-02-24,2016-08-06,,50
2013-05-26 - 2019-02-24,2016-08-07,,45
2013-05-26 - 2019-02-24,2016-08-08,,53
2013-05-26 - 2019-02-24,2016-08-09,,61
2013-05-26 - 2019-02-24,2016-08-10,,42
2013-05-26 - 2019-02-24,2016-08-11,,39
2013-05-26 - 2019-02-24,2016-08-12,,41
2013-05-26 - 2019-02-24,2016-08-13,,21
2013-05-26 - 2019-02-24,2016-08-14,,32
2013-05-26 - 2019-02-24,2016-08-15,,40
2013-05-26 - 2019-02-24,2016-08-16,,46
2013-05-26 - 2019-02-24,2016-08-17,,38
2013-05-26 - 2019-02-24,2016-08-18,,40
2013-05-26 - 2019-02-24,2016-08-19,,44
2013-05-26 - 2019-02-24,2016-08-20,,39
2013-05-26 - 2019-02-24,2016-08-21,,37
2013-05-26 - 2019-02-24,2016-08-22,,46
2013-05-26 - 2019-02-24,2016-08-23,,33
2013-05-26 - 2019-02-24,2016-08-24,,39
2013-05-26 - 2019-02-24,2016-08-25,,30
2013-05-26 - 2019-02-24,2016-08-26,,36
2013-05-26 - 2019-02-24,2016-08-27,,40
2013-05-26 - 2019-02-24,2016-08-28,,42
2013-05-26 - 2019-02-24,2016-08-29,,33
2013-05-26 - 2019-02-24,2016-08-30,,44
2013-05-26 - 2019-02-24,2016-08-31,,39
2013-05-26 - 2019-02-24,2016-09-01,,43
2013-05-26 - 2019-02-24,2016-09-02,,46
2013-05-26 - 2019-02-24,2016-09-03,,34,Rollout of release - Started rollout of 1.28.5 at 50%
2013-05-26 - 2019-02-24,2016-09-04,,36
2013-05-26 - 2019-02-24,2016-09-05,,36
2013-05-26 - 2019-02-24,2016-09-06,,29
2013-05-26 - 2019-02-24,2016-09-07,,24
2013-05-26 - 2019-02-24,2016-09-08,,31
2013-05-26 - 2019-02-24,2016-09-09,,40
2013-05-26 - 2019-02-24,2016-09-10,,41,Rollout of release - Increased rollout of 1.28.5 to 100%
2013-05-26 - 2019-02-24,2016-09-11,,44
2013-05-26 - 2019-02-24,2016-09-12,,42
2013-05-26 - 2019-02-24,2016-09-13,,38
2013-05-26 - 2019-02-24,2016-09-14,,57
2013-05-26 - 2019-02-24,2016-09-15,,48
2013-05-26 - 2019-02-24,2016-09-16,,47
2013-05-26 - 2019-02-24,2016-09-17,,47
2013-05-26 - 2019-02-24,2016-09-18,,64
2013-05-26 - 2019-02-24,2016-09-19,,38
2013-05-26 - 2019-02-24,2016-09-20,,56
2013-05-26 - 2019-02-24,2016-09-21,,48
2013-05-26 - 2019-02-24,2016-09-22,,53
2013-05-26 - 2019-02-24,2016-09-23,,37
2013-05-26 - 2019-02-24,2016-09-24,,42
2013-05-26 - 2019-02-24,2016-09-25,,59
2013-05-26 - 2019-02-24,2016-09-26,,53
2013-05-26 - 2019-02-24,2016-09-27,,48
2013-05-26 - 2019-02-24,2016-09-28,,52
2013-05-26 - 2019-02-24,2016-09-29,,47
2013-05-26 - 2019-02-24,2016-09-30,,44
2013-05-26 - 2019-02-24,2016-10-01,,44
2013-05-26 - 2019-02-24,2016-10-02,,63
2013-05-26 - 2019-02-24,2016-10-03,,56
2013-05-26 - 2019-02-24,2016-10-04,,45
2013-05-26 - 2019-02-24,2016-10-05,,62
2013-05-26 - 2019-02-24,2016-10-06,,55
2013-05-26 - 2019-02-24,2016-10-07,,56
2013-05-26 - 2019-02-24,2016-10-08,,52
2013-05-26 - 2019-02-24,2016-10-09,,50
2013-05-26 - 2019-02-24,2016-10-10,,50
2013-05-26 - 2019-02-24,2016-10-11,,48
2013-05-26 - 2019-02-24,2016-10-12,,63
2013-05-26 - 2019-02-24,2016-10-13,,69
2013-05-26 - 2019-02-24,2016-10-14,,36
2013-05-26 - 2019-02-24,2016-10-15,,54
2013-05-26 - 2019-02-24,2016-10-16,,62
2013-05-26 - 2019-02-24,2016-10-17,,49
2013-05-26 - 2019-02-24,2016-10-18,,55
2013-05-26 - 2019-02-24,2016-10-19,,49
2013-05-26 - 2019-02-24,2016-10-20,,54
2013-05-26 - 2019-02-24,2016-10-21,,45
2013-05-26 - 2019-02-24,2016-10-22,,33
2013-05-26 - 2019-02-24,2016-10-23,,44
2013-05-26 - 2019-02-24,2016-10-24,,59
2013-05-26 - 2019-02-24,2016-10-25,,59
2013-05-26 - 2019-02-24,2016-10-26,,46
2013-05-26 - 2019-02-24,2016-10-27,,46
2013-05-26 - 2019-02-24,2016-10-28,,64
2013-05-26 - 2019-02-24,2016-10-29,,41
2013-05-26 - 2019-02-24,2016-10-30,,56
2013-05-26 - 2019-02-24,2016-10-31,,59
2013-05-26 - 2019-02-24,2016-11-01,,60,"Rollout of release - Started rollout of 1.28.6 at 100%, Rollout of release - Started rollout of 1.28.7 at 0%"
2013-05-26 - 2019-02-24,2016-11-02,,58
2013-05-26 - 2019-02-24,2016-11-03,,35
2013-05-26 - 2019-02-24,2016-11-04,,68
2013-05-26 - 2019-02-24,2016-11-05,,67,"Rollout of release - Started rollout of 1.28.8 at 0%, Rollout of release - Halted rollout of 1.28.7"
2013-05-26 - 2019-02-24,2016-11-06,,69
2013-05-26 - 2019-02-24,2016-11-07,,82
2013-05-26 - 2019-02-24,2016-11-08,,45
2013-05-26 - 2019-02-24,2016-11-09,,50
2013-05-26 - 2019-02-24,2016-11-10,,48
2013-05-26 - 2019-02-24,2016-11-11,,24
2013-05-26 - 2019-02-24,2016-11-12,,31
2013-05-26 - 2019-02-24,2016-11-13,,31
2013-05-26 - 2019-02-24,2016-11-14,,34
2013-05-26 - 2019-02-24,2016-11-15,,31
2013-05-26 - 2019-02-24,2016-11-16,,29
2013-05-26 - 2019-02-24,2016-11-17,,28
2013-05-26 - 2019-02-24,2016-11-18,,38,"Rollout of release - Halted rollout of 1.28.8, Rollout of release - Started rollout of 1.28.9 at 0%"
2013-05-26 - 2019-02-24,2016-11-19,,26
2013-05-26 - 2019-02-24,2016-11-20,,41
2013-05-26 - 2019-02-24,2016-11-21,,36
2013-05-26 - 2019-02-24,2016-11-22,,59
2013-05-26 - 2019-02-24,2016-11-23,,44
2013-05-26 - 2019-02-24,2016-11-24,,45
2013-05-26 - 2019-02-24,2016-11-25,,40
2013-05-26 - 2019-02-24,2016-11-26,,40,Rollout of release - Increased rollout of 1.28.9 to 50%
2013-05-26 - 2019-02-24,2016-11-27,,37
2013-05-26 - 2019-02-24,2016-11-28,,43
2013-05-26 - 2019-02-24,2016-11-29,,43
2013-05-26 - 2019-02-24,2016-11-30,,35
2013-05-26 - 2019-02-24,2016-12-01,,42
2013-05-26 - 2019-02-24,2016-12-02,,36,Rollout of release - Increased rollout of 1.28.9 to 100%
2013-05-26 - 2019-02-24,2016-12-03,,37
2013-05-26 - 2019-02-24,2016-12-04,,44
2013-05-26 - 2019-02-24,2016-12-05,,46
2013-05-26 - 2019-02-24,2016-12-06,,45
2013-05-26 - 2019-02-24,2016-12-07,,36
2013-05-26 - 2019-02-24,2016-12-08,,37
2013-05-26 - 2019-02-24,2016-12-09,,41
2013-05-26 - 2019-02-24,2016-12-10,,37,Rollout of release - Started rollout of 1.28.10 at 50%
2013-05-26 - 2019-02-24,2016-12-11,,37
2013-05-26 - 2019-02-24,2016-12-12,,41
2013-05-26 - 2019-02-24,2016-12-13,,42
2013-05-26 - 2019-02-24,2016-12-14,,37
2013-05-26 - 2019-02-24,2016-12-15,,33,Rollout of release - Increased rollout of 1.28.10 to 100%
2013-05-26 - 2019-02-24,2016-12-16,,38
2013-05-26 - 2019-02-24,2016-12-17,,29
2013-05-26 - 2019-02-24,2016-12-18,,37
2013-05-26 - 2019-02-24,2016-12-19,,34
2013-05-26 - 2019-02-24,2016-12-20,,44
2013-05-26 - 2019-02-24,2016-12-21,,30
2013-05-26 - 2019-02-24,2016-12-22,,37
2013-05-26 - 2019-02-24,2016-12-23,,27
2013-05-26 - 2019-02-24,2016-12-24,,28
2013-05-26 - 2019-02-24,2016-12-25,,33
2013-05-26 - 2019-02-24,2016-12-26,,30
2013-05-26 - 2019-02-24,2016-12-27,,49
2013-05-26 - 2019-02-24,2016-12-28,,39
2013-05-26 - 2019-02-24,2016-12-29,,42
2013-05-26 - 2019-02-24,2016-12-30,,37
2013-05-26 - 2019-02-24,2016-12-31,,30
2013-05-26 - 2019-02-24,2017-01-01,,32
2013-05-26 - 2019-02-24,2017-01-02,,32
2013-05-26 - 2019-02-24,2017-01-03,,39
2013-05-26 - 2019-02-24,2017-01-04,,36
2013-05-26 - 2019-02-24,2017-01-05,,33
2013-05-26 - 2019-02-24,2017-01-06,,29
2013-05-26 - 2019-02-24,2017-01-07,,36
2013-05-26 - 2019-02-24,2017-01-08,,38
2013-05-26 - 2019-02-24,2017-01-09,,33
2013-05-26 - 2019-02-24,2017-01-10,,29
2013-05-26 - 2019-02-24,2017-01-11,,41
2013-05-26 - 2019-02-24,2017-01-12,,39
2013-05-26 - 2019-02-24,2017-01-13,,38
2013-05-26 - 2019-02-24,2017-01-14,,37
2013-05-26 - 2019-02-24,2017-01-15,,35
2013-05-26 - 2019-02-24,2017-01-16,,31
2013-05-26 - 2019-02-24,2017-01-17,,26
2013-05-26 - 2019-02-24,2017-01-18,,36
2013-05-26 - 2019-02-24,2017-01-19,,35
2013-05-26 - 2019-02-24,2017-01-20,,33
2013-05-26 - 2019-02-24,2017-01-21,,37
2013-05-26 - 2019-02-24,2017-01-22,,26
2013-05-26 - 2019-02-24,2017-01-23,,43
2013-05-26 - 2019-02-24,2017-01-24,,37
2013-05-26 - 2019-02-24,2017-01-25,,39
2013-05-26 - 2019-02-24,2017-01-26,,27
2013-05-26 - 2019-02-24,2017-01-27,,43
2013-05-26 - 2019-02-24,2017-01-28,,34
2013-05-26 - 2019-02-24,2017-01-29,,33
2013-05-26 - 2019-02-24,2017-01-30,,27
2013-05-26 - 2019-02-24,2017-01-31,,36
2013-05-26 - 2019-02-24,2017-02-01,,41
2013-05-26 - 2019-02-24,2017-02-02,,42
2013-05-26 - 2019-02-24,2017-02-03,,34
2013-05-26 - 2019-02-24,2017-02-04,,30
2013-05-26 - 2019-02-24,2017-02-05,,31
2013-05-26 - 2019-02-24,2017-02-06,,42
2013-05-26 - 2019-02-24,2017-02-07,,45
2013-05-26 - 2019-02-24,2017-02-08,,43
2013-05-26 - 2019-02-24,2017-02-09,,33
2013-05-26 - 2019-02-24,2017-02-10,,32
2013-05-26 - 2019-02-24,2017-02-11,,29
2013-05-26 - 2019-02-24,2017-02-12,,16
2013-05-26 - 2019-02-24,2017-02-13,,27
2013-05-26 - 2019-02-24,2017-02-14,,27
2013-05-26 - 2019-02-24,2017-02-15,,29
2013-05-26 - 2019-02-24,2017-02-16,,15
2013-05-26 - 2019-02-24,2017-02-17,,33
2013-05-26 - 2019-02-24,2017-02-18,,24,Rollout of release - Started rollout of 1.28.11 at 50%
2013-05-26 - 2019-02-24,2017-02-19,,23
2013-05-26 - 2019-02-24,2017-02-20,,34
2013-05-26 - 2019-02-24,2017-02-21,,20
2013-05-26 - 2019-02-24,2017-02-22,,28
2013-05-26 - 2019-02-24,2017-02-23,,31
2013-05-26 - 2019-02-24,2017-02-24,,29
2013-05-26 - 2019-02-24,2017-02-25,,22
2013-05-26 - 2019-02-24,2017-02-26,,36
2013-05-26 - 2019-02-24,2017-02-27,,20
2013-05-26 - 2019-02-24,2017-02-28,,29
2013-05-26 - 2019-02-24,2017-03-01,,26,Rollout of release - Increased rollout of 1.28.11 to 100%
2013-05-26 - 2019-02-24,2017-03-02,,19
2013-05-26 - 2019-02-24,2017-03-03,,32
2013-05-26 - 2019-02-24,2017-03-04,,21,Rollout of release - Started rollout of 1.29.0 at 100%
2013-05-26 - 2019-02-24,2017-03-05,,19
2013-05-26 - 2019-02-24,2017-03-06,,24
2013-05-26 - 2019-02-24,2017-03-07,,32
2013-05-26 - 2019-02-24,2017-03-08,,28
2013-05-26 - 2019-02-24,2017-03-09,,22
2013-05-26 - 2019-02-24,2017-03-10,,25
2013-05-26 - 2019-02-24,2017-03-11,,27
2013-05-26 - 2019-02-24,2017-03-12,,26
2013-05-26 - 2019-02-24,2017-03-13,,27
2013-05-26 - 2019-02-24,2017-03-14,,21
2013-05-26 - 2019-02-24,2017-03-15,,31
2013-05-26 - 2019-02-24,2017-03-16,,24
2013-05-26 - 2019-02-24,2017-03-17,,27
2013-05-26 - 2019-02-24,2017-03-18,,29
2013-05-26 - 2019-02-24,2017-03-19,,22
2013-05-26 - 2019-02-24,2017-03-20,,27
2013-05-26 - 2019-02-24,2017-03-21,,33
2013-05-26 - 2019-02-24,2017-03-22,,28
2013-05-26 - 2019-02-24,2017-03-23,,28
2013-05-26 - 2019-02-24,2017-03-24,,21
2013-05-26 - 2019-02-24,2017-03-25,,21
2013-05-26 - 2019-02-24,2017-03-26,,16
2013-05-26 - 2019-02-24,2017-03-27,,26
2013-05-26 - 2019-02-24,2017-03-28,,24
2013-05-26 - 2019-02-24,2017-03-29,,24
2013-05-26 - 2019-02-24,2017-03-30,,18
2013-05-26 - 2019-02-24,2017-03-31,,32
2013-05-26 - 2019-02-24,2017-04-01,,25
2013-05-26 - 2019-02-24,2017-04-02,,26
2013-05-26 - 2019-02-24,2017-04-03,,28
2013-05-26 - 2019-02-24,2017-04-04,,25
2013-05-26 - 2019-02-24,2017-04-05,,29
2013-05-26 - 2019-02-24,2017-04-06,,23
2013-05-26 - 2019-02-24,2017-04-07,,21
2013-05-26 - 2019-02-24,2017-04-08,,28
2013-05-26 - 2019-02-24,2017-04-09,,19
2013-05-26 - 2019-02-24,2017-04-10,,18
2013-05-26 - 2019-02-24,2017-04-11,,21
2013-05-26 - 2019-02-24,2017-04-12,,24
2013-05-26 - 2019-02-24,2017-04-13,,21
2013-05-26 - 2019-02-24,2017-04-14,,18
2013-05-26 - 2019-02-24,2017-04-15,,18
2013-05-26 - 2019-02-24,2017-04-16,,21
2013-05-26 - 2019-02-24,2017-04-17,,27
2013-05-26 - 2019-02-24,2017-04-18,,28
2013-05-26 - 2019-02-24,2017-04-19,,20
2013-05-26 - 2019-02-24,2017-04-20,,22
2013-05-26 - 2019-02-24,2017-04-21,,16
2013-05-26 - 2019-02-24,2017-04-22,,27
2013-05-26 - 2019-02-24,2017-04-23,,21
2013-05-26 - 2019-02-24,2017-04-24,,23
2013-05-26 - 2019-02-24,2017-04-25,,31
2013-05-26 - 2019-02-24,2017-04-26,,33
2013-05-26 - 2019-02-24,2017-04-27,,19
2013-05-26 - 2019-02-24,2017-04-28,,17
2013-05-26 - 2019-02-24,2017-04-29,,16
2013-05-26 - 2019-02-24,2017-04-30,,25
2013-05-26 - 2019-02-24,2017-05-01,,22
2013-05-26 - 2019-02-24,2017-05-02,,26
2013-05-26 - 2019-02-24,2017-05-03,,16
2013-05-26 - 2019-02-24,2017-05-04,,25
2013-05-26 - 2019-02-24,2017-05-05,,20
2013-05-26 - 2019-02-24,2017-05-06,,25
2013-05-26 - 2019-02-24,2017-05-07,,22
2013-05-26 - 2019-02-24,2017-05-08,,23
2013-05-26 - 2019-02-24,2017-05-09,,30
2013-05-26 - 2019-02-24,2017-05-10,,17
2013-05-26 - 2019-02-24,2017-05-11,,26
2013-05-26 - 2019-02-24,2017-05-12,,24
2013-05-26 - 2019-02-24,2017-05-13,,27
2013-05-26 - 2019-02-24,2017-05-14,,22
2013-05-26 - 2019-02-24,2017-05-15,,23
2013-05-26 - 2019-02-24,2017-05-16,,22
2013-05-26 - 2019-02-24,2017-05-17,,24
2013-05-26 - 2019-02-24,2017-05-18,,41
2013-05-26 - 2019-02-24,2017-05-19,,27
2013-05-26 - 2019-02-24,2017-05-20,,21
2013-05-26 - 2019-02-24,2017-05-21,,21
2013-05-26 - 2019-02-24,2017-05-22,,22
2013-05-26 - 2019-02-24,2017-05-23,,26
2013-05-26 - 2019-02-24,2017-05-24,,40
2013-05-26 - 2019-02-24,2017-05-25,,25
2013-05-26 - 2019-02-24,2017-05-26,,21
2013-05-26 - 2019-02-24,2017-05-27,,22
2013-05-26 - 2019-02-24,2017-05-28,,21
2013-05-26 - 2019-02-24,2017-05-29,,33
2013-05-26 - 2019-02-24,2017-05-30,,26
2013-05-26 - 2019-02-24,2017-05-31,,18
2013-05-26 - 2019-02-24,2017-06-01,,24
2013-05-26 - 2019-02-24,2017-06-02,,35
2013-05-26 - 2019-02-24,2017-06-03,,18
2013-05-26 - 2019-02-24,2017-06-04,,25
2013-05-26 - 2019-02-24,2017-06-05,,35
2013-05-26 - 2019-02-24,2017-06-06,,18
2013-05-26 - 2019-02-24,2017-06-07,,31
2013-05-26 - 2019-02-24,2017-06-08,,25
2013-05-26 - 2019-02-24,2017-06-09,,23
2013-05-26 - 2019-02-24,2017-06-10,,9
2013-05-26 - 2019-02-24,2017-06-11,,17
2013-05-26 - 2019-02-24,2017-06-12,,28
2013-05-26 - 2019-02-24,2017-06-13,,30
2013-05-26 - 2019-02-24,2017-06-14,,19
2013-05-26 - 2019-02-24,2017-06-15,,10
2013-05-26 - 2019-02-24,2017-06-16,,28
2013-05-26 - 2019-02-24,2017-06-17,,20
2013-05-26 - 2019-02-24,2017-06-18,,24
2013-05-26 - 2019-02-24,2017-06-19,,33
2013-05-26 - 2019-02-24,2017-06-20,,23
2013-05-26 - 2019-02-24,2017-06-21,,38
2013-05-26 - 2019-02-24,2017-06-22,,36
2013-05-26 - 2019-02-24,2017-06-23,,16
2013-05-26 - 2019-02-24,2017-06-24,,19
2013-05-26 - 2019-02-24,2017-06-25,,24
2013-05-26 - 2019-02-24,2017-06-26,,24
2013-05-26 - 2019-02-24,2017-06-27,,17
2013-05-26 - 2019-02-24,2017-06-28,,17
2013-05-26 - 2019-02-24,2017-06-29,,17
2013-05-26 - 2019-02-24,2017-06-30,,31
2013-05-26 - 2019-02-24,2017-07-01,,28
2013-05-26 - 2019-02-24,2017-07-02,,20
2013-05-26 - 2019-02-24,2017-07-03,,25
2013-05-26 - 2019-02-24,2017-07-04,,19
2013-05-26 - 2019-02-24,2017-07-05,,42
2013-05-26 - 2019-02-24,2017-07-06,,21
2013-05-26 - 2019-02-24,2017-07-07,,21
2013-05-26 - 2019-02-24,2017-07-08,,20
2013-05-26 - 2019-02-24,2017-07-09,,24
2013-05-26 - 2019-02-24,2017-07-10,,17
2013-05-26 - 2019-02-24,2017-07-11,,26
2013-05-26 - 2019-02-24,2017-07-12,,28
2013-05-26 - 2019-02-24,2017-07-13,,34
2013-05-26 - 2019-02-24,2017-07-14,,23
2013-05-26 - 2019-02-24,2017-07-15,,21
2013-05-26 - 2019-02-24,2017-07-16,,35
2013-05-26 - 2019-02-24,2017-07-17,,26
2013-05-26 - 2019-02-24,2017-07-18,,25
2013-05-26 - 2019-02-24,2017-07-19,,28
2013-05-26 - 2019-02-24,2017-07-20,,19
2013-05-26 - 2019-02-24,2017-07-21,,15
2013-05-26 - 2019-02-24,2017-07-22,,24
2013-05-26 - 2019-02-24,2017-07-23,,23
2013-05-26 - 2019-02-24,2017-07-24,,30
2013-05-26 - 2019-02-24,2017-07-25,,31
2013-05-26 - 2019-02-24,2017-07-26,,15
2013-05-26 - 2019-02-24,2017-07-27,,19
2013-05-26 - 2019-02-24,2017-07-28,,26
2013-05-26 - 2019-02-24,2017-07-29,,28
2013-05-26 - 2019-02-24,2017-07-30,,24
2013-05-26 - 2019-02-24,2017-07-31,,21
2013-05-26 - 2019-02-24,2017-08-01,,61
2013-05-26 - 2019-02-24,2017-08-02,,69
2013-05-26 - 2019-02-24,2017-08-03,,47
2013-05-26 - 2019-02-24,2017-08-04,,35
2013-05-26 - 2019-02-24,2017-08-05,,18
2013-05-26 - 2019-02-24,2017-08-06,,28
2013-05-26 - 2019-02-24,2017-08-07,,22
2013-05-26 - 2019-02-24,2017-08-08,,31
2013-05-26 - 2019-02-24,2017-08-09,,18
2013-05-26 - 2019-02-24,2017-08-10,,31
2013-05-26 - 2019-02-24,2017-08-11,,29
2013-05-26 - 2019-02-24,2017-08-12,,23
2013-05-26 - 2019-02-24,2017-08-13,,26
2013-05-26 - 2019-02-24,2017-08-14,,23
2013-05-26 - 2019-02-24,2017-08-15,,30
2013-05-26 - 2019-02-24,2017-08-16,,33
2013-05-26 - 2019-02-24,2017-08-17,,30
2013-05-26 - 2019-02-24,2017-08-18,,39
2013-05-26 - 2019-02-24,2017-08-19,,30
2013-05-26 - 2019-02-24,2017-08-20,,28
2013-05-26 - 2019-02-24,2017-08-21,,42
2013-05-26 - 2019-02-24,2017-08-22,,27
2013-05-26 - 2019-02-24,2017-08-23,,35,Rollout of release - Started rollout of 1.29.2 at 50%
2013-05-26 - 2019-02-24,2017-08-24,,27
2013-05-26 - 2019-02-24,2017-08-25,,27
2013-05-26 - 2019-02-24,2017-08-26,,30
2013-05-26 - 2019-02-24,2017-08-27,,22,Rollout of release - Increased rollout of 1.29.2 to 100%
2013-05-26 - 2019-02-24,2017-08-28,,32
2013-05-26 - 2019-02-24,2017-08-29,,42
2013-05-26 - 2019-02-24,2017-08-30,,40
2013-05-26 - 2019-02-24,2017-08-31,,31
2013-05-26 - 2019-02-24,2017-09-01,,28
2013-05-26 - 2019-02-24,2017-09-02,,25
2013-05-26 - 2019-02-24,2017-09-03,,26
2013-05-26 - 2019-02-24,2017-09-04,,32
2013-05-26 - 2019-02-24,2017-09-05,,35
2013-05-26 - 2019-02-24,2017-09-06,,30
2013-05-26 - 2019-02-24,2017-09-07,,21
2013-05-26 - 2019-02-24,2017-09-08,,31
2013-05-26 - 2019-02-24,2017-09-09,,26
2013-05-26 - 2019-02-24,2017-09-10,,34
2013-05-26 - 2019-02-24,2017-09-11,,31
2013-05-26 - 2019-02-24,2017-09-12,,28
2013-05-26 - 2019-02-24,2017-09-13,,26
2013-05-26 - 2019-02-24,2017-09-14,,37
2013-05-26 - 2019-02-24,2017-09-15,,38
2013-05-26 - 2019-02-24,2017-09-16,,32
2013-05-26 - 2019-02-24,2017-09-17,,19
2013-05-26 - 2019-02-24,2017-09-18,,19
2013-05-26 - 2019-02-24,2017-09-19,,38
2013-05-26 - 2019-02-24,2017-09-20,,17
2013-05-26 - 2019-02-24,2017-09-21,,28
2013-05-26 - 2019-02-24,2017-09-22,,30
2013-05-26 - 2019-02-24,2017-09-23,,21
